start training
[0/100][0/39]	Loss_D: 1.384644	Loss_g: 2.726028	D(x): 0.660229	D(G(z)): 0.547603 / 0.089288
[60/100][0/39]	Loss_D: 0.110481	Loss_g: 3.489791	D(x): 0.915684	D(G(z)): 0.010724 / 0.037228
[61/100][0/39]	Loss_D: 0.095671	Loss_g: 4.052114	D(x): 0.943126	D(G(z)): 0.032858 / 0.021666
[62/100][0/39]	Loss_D: 0.123705	Loss_g: 5.334344	D(x): 0.968945	D(G(z)): 0.085062 / 0.005815
[63/100][0/39]	Loss_D: 0.275673	Loss_g: 3.642277	D(x): 0.797964	D(G(z)): 0.013174 / 0.039413
[64/100][0/39]	Loss_D: 0.112697	Loss_g: 3.691736	D(x): 0.955348	D(G(z)): 0.061830 / 0.028355
[65/100][0/39]	Loss_D: 0.070033	Loss_g: 5.710403	D(x): 0.943592	D(G(z)): 0.007920 / 0.003790
[66/100][0/39]	Loss_D: 1.596281	Loss_g: 0.056813	D(x): 0.379978	D(G(z)): 0.002813 / 0.945907
[67/100][0/39]	Loss_D: 0.124806	Loss_g: 3.467292	D(x): 0.943872	D(G(z)): 0.058995 / 0.038043
[68/100][0/39]	Loss_D: 0.101208	Loss_g: 3.451761	D(x): 0.926494	D(G(z)): 0.014881 / 0.040400
[69/100][0/39]	Loss_D: 0.153916	Loss_g: 4.162906	D(x): 0.943944	D(G(z)): 0.079017 / 0.019040
[70/100][0/39]	Loss_D: 0.079876	Loss_g: 4.162315	D(x): 0.949911	D(G(z)): 0.018208 / 0.020962
[71/100][0/39]	Loss_D: 0.193879	Loss_g: 4.919053	D(x): 0.957272	D(G(z)): 0.128292 / 0.010529
[72/100][0/39]	Loss_D: 0.183255	Loss_g: 4.021692	D(x): 0.924090	D(G(z)): 0.089560 / 0.022373
[73/100][0/39]	Loss_D: 0.175770	Loss_g: 3.395412	D(x): 0.887094	D(G(z)): 0.034281 / 0.041702
[74/100][0/39]	Loss_D: 0.077344	Loss_g: 4.191889	D(x): 0.955815	D(G(z)): 0.028064 / 0.021814
[75/100][0/39]	Loss_D: 0.204996	Loss_g: 5.961723	D(x): 0.887729	D(G(z)): 0.014188 / 0.003827
[76/100][0/39]	Loss_D: 0.305022	Loss_g: 1.461424	D(x): 0.785916	D(G(z)): 0.016052 / 0.271679
[77/100][0/39]	Loss_D: 0.113410	Loss_g: 3.843859	D(x): 0.971155	D(G(z)): 0.076581 / 0.026057
[78/100][0/39]	Loss_D: 0.063917	Loss_g: 4.402813	D(x): 0.972256	D(G(z)): 0.032120 / 0.016294
[79/100][0/39]	Loss_D: 0.065929	Loss_g: 4.655210	D(x): 0.970434	D(G(z)): 0.033270 / 0.012122
[80/100][0/39]	Loss_D: 0.210473	Loss_g: 7.996091	D(x): 0.993267	D(G(z)): 0.174558 / 0.000641
[81/100][0/39]	Loss_D: 0.277492	Loss_g: 5.426601	D(x): 0.970503	D(G(z)): 0.182254 / 0.019820
[82/100][0/39]	Loss_D: 1.271864	Loss_g: 21.859165	D(x): 0.997633	D(G(z)): 0.681155 / 0.000000
[83/100][0/39]	Loss_D: 0.094136	Loss_g: 5.023059	D(x): 0.979048	D(G(z)): 0.068080 / 0.008882
[84/100][0/39]	Loss_D: 0.099737	Loss_g: 4.326726	D(x): 0.948702	D(G(z)): 0.039591 / 0.019170
[85/100][0/39]	Loss_D: 1.257259	Loss_g: 1.131694	D(x): 0.418400	D(G(z)): 0.000315 / 0.359259
[86/100][0/39]	Loss_D: 0.227997	Loss_g: 3.742623	D(x): 0.850564	D(G(z)): 0.021121 / 0.027756
[87/100][0/39]	Loss_D: 0.128788	Loss_g: 4.958708	D(x): 0.977633	D(G(z)): 0.095418 / 0.009567
[88/100][0/39]	Loss_D: 0.104108	Loss_g: 5.267717	D(x): 0.980916	D(G(z)): 0.076499 / 0.007744
[89/100][0/39]	Loss_D: 0.193812	Loss_g: 6.149721	D(x): 0.971306	D(G(z)): 0.139831 / 0.003119
[90/100][0/39]	Loss_D: 0.071522	Loss_g: 4.886036	D(x): 0.987910	D(G(z)): 0.056441 / 0.010308
[91/100][0/39]	Loss_D: 0.134851	Loss_g: 4.174747	D(x): 0.939658	D(G(z)): 0.055296 / 0.019553
[92/100][0/39]	Loss_D: 0.160535	Loss_g: 5.478129	D(x): 0.969569	D(G(z)): 0.114071 / 0.005834
[93/100][0/39]	Loss_D: 0.108671	Loss_g: 4.699275	D(x): 0.979810	D(G(z)): 0.080967 / 0.011260
[94/100][0/39]	Loss_D: 0.075233	Loss_g: 4.804001	D(x): 0.985941	D(G(z)): 0.056329 / 0.014525
[95/100][0/39]	Loss_D: 0.110986	Loss_g: 3.214340	D(x): 0.931126	D(G(z)): 0.023468 / 0.054889
[96/100][0/39]	Loss_D: 0.087464	Loss_g: 4.309996	D(x): 0.971285	D(G(z)): 0.054151 / 0.017783
[97/100][0/39]	Loss_D: 0.084468	Loss_g: 5.615312	D(x): 0.978397	D(G(z)): 0.048386 / 0.011133
[98/100][0/39]	Loss_D: 0.085376	Loss_g: 4.639412	D(x): 0.952131	D(G(z)): 0.031539 / 0.014185
[99/100][0/39]	Loss_D: 0.067500	Loss_g: 5.615447	D(x): 0.943118	D(G(z)): 0.001521 / 0.006909
